"","LTeamID","WTeamID","Season","DayNum","WScore","LScore","WLoc","NumOT","Winner","Loser"
"100152",1328,1401,2010,124,69,54,"A",0,"Texas A&M","Oklahoma"
"100227",1329,1328,2010,70,62,57,"H",1,"Oklahoma","Oklahoma St"
"100317",1329,1281,2010,89,95,80,"H",0,"Missouri","Oklahoma St"
"100356",1329,1124,2010,75,83,70,"H",0,"Baylor","Oklahoma St"
"100394",1329,1401,2010,121,76,61,"H",0,"Texas A&M","Oklahoma St"
"100402",1329,1400,2010,114,69,59,"H",0,"Texas","Oklahoma St"
"100410",1329,1243,2010,129,83,64,"N",0,"Kansas St","Oklahoma St"
"100425",1329,1409,2010,30,86,65,"H",0,"Tulsa","Oklahoma St"
"100482",1329,1348,2010,61,63,59,"N",0,"Rhode Island","Oklahoma St"
"100565",1329,1400,2010,91,72,60,"A",0,"Texas","Oklahoma St"
"100568",1329,1403,2010,96,81,74,"H",0,"Texas Tech","Oklahoma St"
"100587",1330,1206,2010,61,71,55,"H",0,"George Mason","Old Dominion"
"100735",1330,1318,2010,89,74,64,"H",0,"Northeastern","Old Dominion"
"100742",1330,1173,2010,39,58,50,"H",0,"Dayton","Old Dominion"
"100774",1330,1281,2010,25,66,61,"N",0,"Missouri","Old Dominion"
"100790",1330,1433,2010,96,70,58,"H",0,"VCU","Old Dominion"
"100817",1330,1350,2010,30,67,60,"H",0,"Richmond","Old Dominion"
"100891",1330,1320,2010,109,71,62,"H",0,"Northern Iowa","Old Dominion"
"100909",1330,1280,2010,26,69,55,"N",0,"Mississippi St","Old Dominion"
"101059",1331,1232,2010,41,60,54,"H",0,"Indiana St","Oral Roberts"
"101114",1331,1409,2010,79,57,52,"A",0,"Tulsa","Oral Roberts"
"101157",1331,1324,2010,66,67,64,"A",0,"Oakland","Oral Roberts"
"101175",1331,1355,2010,59,72,70,"H",0,"S Dakota St","Oral Roberts"
"101195",1331,1237,2010,73,90,87,"H",1,"IUPUI","Oral Roberts"
"101202",1331,1114,2010,28,73,68,"H",0,"Ark Little Rock","Oral Roberts"
"101218",1331,1324,2010,96,79,77,"H",0,"Oakland","Oral Roberts"
"101353",1331,1448,2010,11,76,56,"H",0,"Wake Forest","Oral Roberts"
"101374",1331,1358,2010,22,71,65,"N",0,"Sam Houston St","Oral Roberts"
"101380",1331,1237,2010,126,69,65,"N",0,"IUPUI","Oral Roberts"
"101387",1331,1257,2010,44,94,57,"H",0,"Louisville","Oral Roberts"
"101404",1331,1442,2010,101,64,62,"A",0,"W Illinois","Oral Roberts"
"101426",1331,1438,2010,19,76,55,"H",0,"Virginia","Oral Roberts"
"101553",1332,1112,2010,75,74,60,"A",0,"Arizona","Oregon"
"101557",1332,1112,2010,101,70,57,"H",0,"Arizona","Oregon"
"101573",1332,1143,2010,110,64,49,"A",0,"California","Oregon"
"101579",1332,1281,2010,33,106,69,"H",0,"Missouri","Oregon"
"101591",1332,1390,2010,108,72,65,"A",0,"Stanford","Oregon"
"101594",1332,1113,2010,73,76,57,"A",0,"Arizona St","Oregon"
"101661",1332,1333,2010,69,64,57,"A",0,"Oregon St","Oregon"
"101672",1332,1390,2010,82,84,69,"H",0,"Stanford","Oregon"
"101683",1332,1339,2010,19,88,81,"H",0,"Portland","Oregon"
"101703",1332,1143,2010,129,90,74,"N",0,"California","Oregon"
"101710",1332,1449,2010,122,86,72,"A",0,"Washington","Oregon"
"101777",1332,1143,2010,80,89,57,"H",0,"California","Oregon"
"101816",1332,1113,2010,103,61,51,"H",0,"Arizona St","Oregon"
"101825",1332,1285,2010,21,68,55,"A",0,"Montana","Oregon"
"101883",1332,1333,2010,96,62,42,"H",0,"Oregon St","Oregon"
"101891",1332,1388,2010,40,81,76,"A",0,"St Mary's CA","Oregon"
"101968",1333,1394,2010,11,67,43,"N",0,"TAM C. Christi","Oregon St"
"102026",1333,1113,2010,101,56,46,"H",0,"Arizona St","Oregon St"
"102040",1333,1390,2010,80,59,35,"H",0,"Stanford","Oregon St"
"102043",1333,1390,2010,110,65,55,"A",0,"Stanford","Oregon St"
"102163",1333,1417,2010,89,62,52,"A",0,"UCLA","Oregon St"
"102176",1333,1449,2010,129,59,52,"N",0,"Washington","Oregon St"
"102206",1333,1170,2010,19,65,63,"A",0,"CS Sacramento","Oregon St"
"102212",1333,1403,2010,13,64,60,"H",0,"Texas Tech","Oregon St"
"102228",1333,1370,2010,65,99,48,"A",0,"Seattle","Oregon St"
"102280",1333,1449,2010,124,82,70,"A",0,"Washington","Oregon St"
"102289",1333,1143,2010,82,65,61,"H",0,"California","Oregon St"
"102294",1333,1449,2010,59,76,70,"H",0,"Washington","Oregon St"
"102336",1333,1113,2010,75,66,57,"A",0,"Arizona St","Oregon St"
"102362",1333,1304,2010,40,50,44,"H",0,"Nebraska","Oregon St"
"102364",1333,1227,2010,44,63,61,"H",0,"IL Chicago","Oregon St"
"102366",1333,1417,2010,115,65,56,"H",0,"UCLA","Oregon St"
"102415",1333,1450,2010,61,65,60,"H",0,"Washington St","Oregon St"
"102472",1334,1365,2010,49,54,53,"H",0,"Santa Clara","Pacific"
"102519",1334,1415,2010,115,62,53,"A",0,"UC Riverside","Pacific"
"102550",1334,1253,2010,130,68,61,"N",0,"Long Beach St","Pacific"
"102626",1334,1388,2010,46,80,65,"H",0,"St Mary's CA","Pacific"
"102720",1334,1413,2010,100,62,59,"H",0,"UC Davis","Pacific"
"102800",1334,1143,2010,37,79,54,"A",0,"California","Pacific"
"102804",1334,1363,2010,26,59,55,"H",0,"San Jose St","Pacific"
"102819",1334,1364,2010,94,61,48,"A",0,"UC Santa Barbara","Pacific"
"102870",1334,1308,2010,110,84,78,"A",0,"New Mexico St","Pacific"
"102926",1334,1329,2010,57,66,50,"H",0,"Oklahoma St","Pacific"
"102954",1334,1364,2010,68,68,67,"H",0,"UC Santa Barbara","Pacific"
"102959",1335,1162,2010,116,56,55,"H",0,"Columbia","Penn"
"102988",1335,1174,2010,19,97,94,"A",2,"Delaware","Penn"
"102989",1335,1343,2010,127,68,56,"H",0,"Princeton","Penn"
"102990",1335,1396,2010,72,60,45,"A",0,"Temple","Penn"
"102992",1335,1284,2010,40,80,75,"H",0,"Monmouth NJ","Penn"
"102996",1335,1165,2010,117,68,48,"H",0,"Cornell","Penn"
"103034",1335,1107,2010,36,78,60,"A",0,"SUNY Albany","Penn"
"103037",1335,1217,2010,96,80,66,"H",0,"Harvard","Penn"
"103054",1335,1463,2010,88,61,48,"H",0,"Yale","Penn"
"103065",1335,1162,2010,103,66,62,"A",0,"Columbia","Penn"
"103073",1335,1248,2010,62,77,62,"H",0,"Lafayette","Penn"
"103078",1335,1298,2010,32,73,67,"H",0,"Navy","Penn"
"103081",1335,1181,2010,59,114,55,"H",0,"Duke","Penn"
"103170",1335,1180,2010,22,58,49,"A",0,"Drexel","Penn"
"103179",1335,1437,2010,14,103,65,"H",0,"Villanova","Penn"
"103185",1335,1336,2010,11,70,55,"H",0,"Penn St","Penn"
"103207",1335,1386,2010,84,85,64,"A",0,"St Joseph's PA","Penn"
"103233",1335,1172,2010,56,79,50,"H",0,"Davidson","Penn"
"103252",1335,1247,2010,79,76,57,"A",0,"La Salle","Penn"
"103254",1335,1343,2010,106,58,51,"A",0,"Princeton","Penn"
"103263",1335,1135,2010,109,80,73,"A",0,"Brown","Penn"
"103305",1335,1217,2010,123,67,66,"A",0,"Harvard","Penn"
"103392",1336,1278,2010,96,66,64,"A",0,"Minnesota","Penn St"
"103424",1336,1228,2010,71,54,53,"H",0,"Illinois","Penn St"
"103436",1336,1458,2010,62,63,46,"A",0,"Wisconsin","Penn St"
"103438",1336,1458,2010,83,79,71,"H",1,"Wisconsin","Penn St"
"103447",1336,1231,2010,80,67,61,"A",0,"Indiana","Penn St"
"103481",1336,1278,2010,129,76,55,"N",0,"Minnesota","Penn St"
"103498",1336,1326,2010,93,75,62,"H",0,"Ohio St","Penn St"
"103501",1336,1277,2010,121,67,65,"H",0,"Michigan St","Penn St"
"103513",1336,1396,2010,33,45,42,"H",0,"Temple","Penn St"
"103519",1336,1326,2010,114,75,67,"A",0,"Ohio St","Penn St"
"103589",1336,1277,2010,103,65,54,"A",0,"Michigan St","Penn St"
"103605",1336,1345,2010,124,64,60,"A",0,"Purdue","Penn St"
"103657",1336,1278,2010,57,75,70,"H",0,"Minnesota","Penn St"
"103676",1336,1345,2010,90,66,46,"H",0,"Purdue","Penn St"
"103691",1336,1228,2010,86,77,67,"A",0,"Illinois","Penn St"
"103806",1336,1276,2010,66,64,55,"A",0,"Michigan","Penn St"
"103824",1336,1234,2010,75,67,64,"H",0,"Iowa","Penn St"
"103855",1336,1408,2010,18,63,60,"N",0,"Tulane","Penn St"
"103859",1336,1439,2010,40,66,64,"A",0,"Virginia Tech","Penn St"
"103875",1336,1423,2010,17,80,69,"N",0,"UNC Wilmington","Penn St"
"103921",1337,1274,2010,62,86,63,"A",0,"Miami FL","Pepperdine"
"103929",1337,1339,2010,82,80,64,"H",0,"Portland","Pepperdine"
"103943",1337,1360,2010,117,65,48,"H",0,"San Diego","Pepperdine"
"103955",1337,1334,2010,11,67,64,"A",2,"Pacific","Pepperdine"
"103959",1337,1211,2010,80,91,84,"H",0,"Gonzaga","Pepperdine"
"103965",1337,1258,2010,96,77,61,"H",0,"Loy Marymount","Pepperdine"
"103980",1337,1142,2010,33,83,77,"H",0,"Cal Poly","Pepperdine"
"103985",1337,1253,2010,15,67,58,"A",0,"Long Beach St","Pepperdine"
"104000",1337,1388,2010,115,76,49,"H",0,"St Mary's CA","Pepperdine"
"104001",1337,1360,2010,89,66,44,"A",0,"San Diego","Pepperdine"
"104041",1337,1308,2010,46,78,72,"A",0,"New Mexico St","Pepperdine"
"104074",1337,1461,2010,27,86,82,"H",1,"Wyoming","Pepperdine"
"104099",1337,1388,2010,87,88,71,"A",0,"St Mary's CA","Pepperdine"
"104108",1337,1414,2010,49,74,61,"H",0,"UC Irvine","Pepperdine"
"104115",1337,1201,2010,36,80,72,"A",0,"Fresno St","Pepperdine"
"104145",1337,1417,2010,21,71,52,"H",0,"UCLA","Pepperdine"
"104327",1337,1208,2010,58,64,47,"H",0,"Georgia","Pepperdine"
"104335",1337,1339,2010,108,83,62,"A",0,"Portland","Pepperdine"
"104345",1337,1258,2010,123,87,84,"N",0,"Loy Marymount","Pepperdine"
"104352",1337,1362,2010,101,77,47,"H",0,"San Francisco","Pepperdine"
"104366",1337,1340,2010,41,93,81,"A",0,"Portland St","Pepperdine"
"104373",1337,1365,2010,103,62,54,"H",0,"Santa Clara","Pepperdine"
"104388",1337,1211,2010,110,72,54,"A",0,"Gonzaga","Pepperdine"
"104495",1338,1378,2010,90,70,61,"H",0,"South Florida","Pittsburgh"
"104553",1338,1400,2010,22,78,62,"N",0,"Texas","Pittsburgh"
"104554",1338,1371,2010,83,64,61,"H",0,"Seton Hall","Pittsburgh"
"104573",1338,1231,2010,36,74,64,"N",0,"Indiana","Pittsburgh"
"104666",1338,1207,2010,79,74,66,"A",0,"Georgetown","Pittsburgh"
"104697",1338,1323,2010,114,68,53,"H",0,"Notre Dame","Pittsburgh"
"104709",1338,1452,2010,93,70,51,"H",0,"West Virginia","Pittsburgh"
"104757",1338,1323,2010,129,50,45,"N",0,"Notre Dame","Pittsburgh"
"104877",1339,1388,2010,75,77,72,"H",0,"St Mary's CA","Portland"
"104905",1339,1211,2010,68,81,78,"A",0,"Gonzaga","Portland"
"104964",1339,1258,2010,110,77,68,"H",1,"Loy Marymount","Portland"
"104991",1339,1211,2010,94,76,49,"H",0,"Gonzaga","Portland"
"104997",1339,1305,2010,56,78,69,"H",0,"Nevada","Portland"
"105163",1339,1452,2010,27,84,66,"N",0,"West Virginia","Portland"
"105257",1339,1449,2010,47,89,54,"H",0,"Washington","Portland"
"105382",1339,1340,2010,30,86,82,"A",0,"Portland St","Portland"
"105386",1339,1225,2010,34,68,48,"H",0,"Idaho","Portland"
"105446",1339,1388,2010,125,69,55,"N",0,"St Mary's CA","Portland"
"105458",1340,1388,2010,43,101,80,"H",0,"St Mary's CA","Portland St"
"105485",1340,1285,2010,102,81,76,"A",0,"Montana","Portland St"
"105491",1340,1370,2010,120,93,80,"H",0,"Seattle","Portland St"
"105493",1340,1129,2010,49,69,62,"H",0,"Boise St","Portland St"
"105529",1340,1370,2010,97,80,77,"A",0,"Seattle","Portland St"
"105563",1340,1319,2010,108,86,85,"H",2,"Northern Arizona","Portland St"
"105565",1340,1226,2010,82,88,80,"H",1,"Idaho St","Portland St"
"105592",1340,1285,2010,68,90,58,"H",0,"Montana","Portland St"
"105598",1340,1450,2010,47,93,69,"N",0,"Washington St","Portland St"
"105630",1340,1451,2010,81,86,83,"H",0,"Weber St","Portland St"
"105635",1340,1125,2010,11,74,67,"N",0,"Belmont","Portland St"
"105641",1340,1319,2010,76,93,86,"A",0,"Northern Arizona","Portland St"
"105682",1340,1390,2010,27,83,64,"H",0,"Stanford","Portland St"
"105699",1340,1460,2010,12,75,70,"N",0,"Wright St","Portland St"
"105700",1340,1449,2010,13,111,55,"H",0,"Washington","Portland St"
"105719",1340,1286,2010,67,77,71,"H",0,"Montana St","Portland St"
"105721",1340,1286,2010,103,79,71,"A",0,"Montana St","Portland St"
"105728",1340,1451,2010,127,69,60,"H",0,"Weber St","Portland St"
"105749",1340,1294,2010,110,64,61,"H",0,"N Colorado","Portland St"
"105775",1341,1329,2010,22,80,58,"H",0,"Oklahoma St","Prairie View"
"105838",1341,1115,2010,82,62,54,"A",0,"Ark Pine Bluff","Prairie View"
"105841",1341,1106,2010,119,52,43,"A",0,"Alabama St","Prairie View"
"105934",1341,1108,2010,124,69,67,"H",0,"Alcorn St","Prairie View"
"105958",1341,1105,2010,89,59,54,"H",0,"Alabama A&M","Prairie View"
"106011",1341,1308,2010,56,95,76,"H",0,"New Mexico St","Prairie View"
"106079",1341,1102,2010,36,75,41,"H",0,"Air Force","Prairie View"
"106150",1341,1411,2010,129,66,49,"N",0,"TX Southern","Prairie View"
"106164",1341,1238,2010,75,53,52,"H",0,"Jackson St","Prairie View"
"106215",1341,1401,2010,30,84,59,"H",0,"Texas A&M","Prairie View"
"106313",1341,1115,2010,110,57,55,"H",1,"Ark Pine Bluff","Prairie View"
"106377",1341,1238,2010,103,51,44,"A",0,"Jackson St","Prairie View"
"106383",1341,1234,2010,33,80,51,"H",0,"Iowa","Prairie View"
"106426",1341,1153,2010,14,69,62,"H",0,"Cincinnati","Prairie View"
"106466",1342,1205,2010,113,77,76,"A",1,"Gardner Webb","Presbyterian"
"106475",1342,1202,2010,15,68,64,"H",0,"Furman","Presbyterian"
"106476",1342,1347,2010,115,75,58,"H",0,"Radford","Presbyterian"
"106481",1342,1155,2010,11,84,41,"H",0,"Clemson","Presbyterian"
"106489",1342,1157,2010,87,64,46,"A",0,"Coastal Car","Presbyterian"
"106499",1342,1228,2010,19,94,48,"H",0,"Illinois","Presbyterian"
"106503",1342,1251,2010,96,60,57,"H",0,"Liberty","Presbyterian"
"106507",1342,1440,2010,94,97,78,"H",0,"VMI","Presbyterian"
"106509",1342,1205,2010,80,64,57,"H",1,"Gardner Webb","Presbyterian"
"106520",1342,1326,2010,44,78,48,"H",0,"Ohio St","Presbyterian"
"106523",1342,1370,2010,25,67,63,"N",0,"Seattle","Presbyterian"
"106524",1342,1157,2010,63,76,62,"H",0,"Coastal Car","Presbyterian"
"106577",1342,1421,2010,106,69,66,"A",1,"UNC Asheville","Presbyterian"
"106578",1342,1196,2010,58,79,38,"H",0,"Florida","Presbyterian"
"106581",1342,1347,2010,33,61,57,"A",0,"Radford","Presbyterian"
"106584",1342,1219,2010,117,67,48,"H",0,"High Point","Presbyterian"
"106599",1342,1149,2010,61,79,73,"H",1,"Charleston So","Presbyterian"
"106601",1342,1251,2010,66,77,67,"A",0,"Liberty","Presbyterian"
"106608",1342,1457,2010,103,66,53,"H",0,"Winthrop","Presbyterian"
"106614",1342,1173,2010,47,71,52,"H",0,"Dayton","Presbyterian"
"106615",1342,1421,2010,82,99,89,"H",0,"UNC Asheville","Presbyterian"
"106617",1342,1219,2010,31,63,61,"A",0,"High Point","Presbyterian"
"106619",1342,1133,2010,22,71,58,"H",0,"Bradley","Presbyterian"
"106661",1342,1266,2010,55,102,62,"H",0,"Marquette","Presbyterian"
"106669",1342,1457,2010,75,56,42,"A",0,"Winthrop","Presbyterian"
"106682",1342,1314,2010,40,103,64,"H",0,"North Carolina","Presbyterian"
"106774",1343,1203,2010,22,65,50,"H",0,"G Washington","Princeton"
"106787",1343,1143,2010,27,81,60,"H",0,"California","Princeton"
"106846",1343,1263,2010,63,52,50,"H",0,"Maine","Princeton"
"106873",1343,1165,2010,116,50,47,"H",0,"Cornell","Princeton"
"106928",1343,1119,2010,19,56,52,"A",0,"Army","Princeton"
"106976",1343,1353,2010,31,58,44,"H",0,"Rutgers","Princeton"
"107016",1343,1165,2010,103,48,45,"A",0,"Cornell","Princeton"
"107021",1343,1135,2010,110,57,54,"A",0,"Brown","Princeton"
"107058",1344,1378,2010,117,99,93,"H",0,"South Florida","Providence"
"107060",1344,1323,2010,58,93,78,"H",0,"Notre Dame","Providence"
"107120",1344,1452,2010,107,88,74,"A",0,"West Virginia","Providence"
"107139",1344,1130,2010,26,82,77,"A",0,"Boston College","Providence"
"107150",1344,1348,2010,33,86,82,"H",0,"Rhode Island","Providence"
"107181",1344,1266,2010,96,82,79,"A",0,"Marquette","Providence"
"107228",1344,1371,2010,127,109,106,"N",0,"Seton Hall","Providence"
"107260",1344,1393,2010,92,85,68,"H",0,"Syracuse","Providence"
"107287",1344,1257,2010,65,92,70,"A",0,"Louisville","Providence"
"107299",1344,1338,2010,122,73,71,"H",0,"Pittsburgh","Providence"
"107303",1344,1207,2010,99,79,70,"A",0,"Georgetown","Providence"
"107333",1344,1437,2010,103,92,81,"H",0,"Villanova","Providence"
"107361",1344,1393,2010,113,99,85,"A",0,"Syracuse","Providence"
"107390",1344,1233,2010,40,82,73,"A",0,"Iona","Providence"
"107402",1344,1153,2010,89,92,88,"H",0,"Cincinnati","Providence"
"107427",1344,1378,2010,82,109,105,"A",1,"South Florida","Providence"
"107428",1344,1266,2010,76,93,63,"H",0,"Marquette","Providence"
"107449",1344,1104,2010,18,84,75,"H",0,"Alabama","Providence"
"107482",1344,1371,2010,124,92,80,"A",0,"Seton Hall","Providence"
"107643",1345,1321,2010,75,72,64,"H",0,"Northwestern","Purdue"
"107645",1345,1326,2010,71,70,66,"A",0,"Ohio St","Purdue"
"107696",1345,1458,2010,68,73,66,"H",0,"Wisconsin","Purdue"
"107783",1345,1278,2010,131,69,42,"N",0,"Minnesota","Purdue"
"107826",1345,1277,2010,117,53,44,"A",0,"Michigan St","Purdue"
"107905",1346,1384,2010,108,73,68,"H",0,"St Francis PA","Quinnipiac"
"107937",1346,1250,2010,16,79,71,"H",0,"Lehigh","Quinnipiac"
"107941",1346,1352,2010,128,52,50,"A",0,"Robert Morris","Quinnipiac"
"107945",1346,1284,2010,61,72,60,"H",0,"Monmouth NJ","Quinnipiac"
"107974",1346,1348,2010,36,83,74,"H",0,"Rhode Island","Quinnipiac"
"107993",1346,1436,2010,41,80,77,"H",0,"Vermont","Quinnipiac"
"108008",1346,1291,2010,89,61,56,"H",0,"Mt St Mary's","Quinnipiac"
"108114",1346,1269,2010,30,62,58,"H",0,"Massachusetts","Quinnipiac"
"108131",1346,1298,2010,28,65,62,"H",0,"Navy","Quinnipiac"
"108258",1347,1456,2010,50,70,68,"A",0,"William & Mary","Radford"
"108275",1347,1257,2010,55,79,53,"H",0,"Louisville","Radford"
"108331",1347,1241,2010,84,67,63,"H",0,"James Madison","Radford"
"108347",1347,1157,2010,103,52,51,"A",0,"Coastal Car","Radford"
"108406",1347,1182,2010,27,71,63,"H",0,"Duquesne","Radford"
"108408",1347,1457,2010,122,61,46,"N",0,"Winthrop","Radford"
"108428",1347,1181,2010,19,104,67,"H",0,"Duke","Radford"
"108530",1347,1242,2010,37,99,64,"H",0,"Kansas","Radford"
"108587",1347,1421,2010,89,92,84,"H",0,"UNC Asheville","Radford"
"108654",1347,1219,2010,68,83,77,"H",0,"High Point","Radford"
"108673",1347,1149,2010,75,70,55,"H",0,"Charleston So","Radford"
"108677",1347,1251,2010,82,60,55,"A",0,"Liberty","Radford"
"108699",1348,1350,2010,100,69,67,"A",0,"Richmond","Rhode Island"
"108745",1348,1382,2010,117,81,74,"H",0,"St Bonaventure","Rhode Island"
"108780",1348,1396,2010,131,57,44,"N",0,"Temple","Rhode Island"
"108815",1348,1269,2010,124,69,67,"H",0,"Massachusetts","Rhode Island"
"108894",1348,1396,2010,103,78,56,"H",0,"Temple","Rhode Island"
"108942",1348,1433,2010,30,82,80,"H",0,"VCU","Rhode Island"
"109082",1348,1387,2010,107,62,57,"H",0,"St Louis","Rhode Island"
"109161",1348,1462,2010,82,72,61,"H",0,"Xavier","Rhode Island"
"109185",1348,1396,2010,69,68,64,"A",1,"Temple","Rhode Island"
"109200",1349,1374,2010,79,73,65,"A",0,"SMU","Rice"
"109234",1349,1416,2010,124,66,59,"A",0,"UCF","Rice"
"109268",1349,1408,2010,72,72,58,"H",0,"Tulane","Rice"
"109307",1349,1217,2010,30,85,64,"H",0,"Harvard","Rice"
"109310",1349,1374,2010,107,67,57,"H",0,"SMU","Rice"
"109334",1349,1408,2010,93,79,74,"A",1,"Tulane","Rice"
"109358",1349,1267,2010,114,77,54,"A",0,"Marshall","Rice"
"109367",1349,1249,2010,51,77,61,"H",0,"Lamar","Rice"
"109389",1349,1409,2010,82,62,58,"H",0,"Tulsa","Rice"
"109395",1349,1379,2010,103,66,50,"H",0,"Southern Miss","Rice"
"109425",1349,1416,2010,68,77,58,"H",0,"UCF","Rice"
"109466",1349,1395,2010,61,70,58,"H",0,"TCU","Rice"
"109481",1349,1409,2010,128,73,62,"N",0,"Tulsa","Rice"
"109482",1349,1412,2010,96,76,65,"A",0,"UAB","Rice"
"109507",1349,1187,2010,110,76,65,"A",0,"East Carolina","Rice"
"109556",1349,1222,2010,65,83,66,"A",0,"Houston","Rice"
"109581",1349,1431,2010,117,78,64,"H",0,"UTEP","Rice"
"109598",1349,1222,2010,121,78,70,"H",0,"Houston","Rice"
"109618",1349,1400,2010,27,77,59,"A",0,"Texas","Rice"
"109641",1349,1272,2010,75,80,68,"A",0,"Memphis","Rice"
"109655",1349,1112,2010,17,66,49,"H",0,"Arizona","Rice"
"109668",1349,1317,2010,33,64,62,"A",0,"North Texas","Rice"
"109779",1349,1261,2010,47,65,61,"H",0,"LSU","Rice"
"109852",1350,1150,2010,79,71,59,"A",0,"Charlotte","Richmond"
"109890",1350,1376,2010,44,76,58,"H",0,"South Carolina","Richmond"
"109978",1350,1462,2010,118,78,76,"H",2,"Xavier","Richmond"
"109993",1350,1387,2010,68,63,58,"H",0,"St Louis","Richmond"
"110138",1350,1396,2010,132,56,52,"N",0,"Temple","Richmond"
"110161",1350,1448,2010,59,74,68,"H",1,"Wake Forest","Richmond"
"110183",1350,1433,2010,40,65,57,"H",0,"VCU","Richmond"
"110233",1350,1456,2010,17,78,71,"H",0,"William & Mary","Richmond"
"110244",1351,1373,2010,51,84,62,"H",0,"Siena","Rider"
"110278",1351,1145,2010,81,74,58,"H",0,"Canisius","Rider"
"110334",1351,1259,2010,95,80,73,"A",0,"Loyola MD","Rider"
"110336",1351,1389,2010,74,77,66,"A",0,"St Peter's","Rider"
"110362",1351,1373,2010,116,80,54,"A",0,"Siena","Rider"
"110394",1351,1233,2010,77,72,59,"H",0,"Iona","Rider"
"110477",1351,1246,2010,19,92,63,"H",0,"Kentucky","Rider"
"110489",1351,1358,2010,23,80,68,"N",0,"Sam Houston St","Rider"
"110493",1351,1259,2010,61,68,66,"H",0,"Loyola MD","Rider"
"110515",1351,1233,2010,68,69,49,"A",0,"Iona","Rider"
"110550",1351,1247,2010,37,69,60,"A",0,"La Salle","Rider"
"110558",1351,1193,2010,102,79,75,"A",1,"Fairfield","Rider"
"110562",1351,1438,2010,17,79,46,"H",0,"Virginia","Rider"
"110573",1351,1353,2010,43,80,70,"H",1,"Rutgers","Rider"
"110607",1351,1373,2010,125,72,62,"H",0,"Siena","Rider"
"110678",1351,1220,2010,110,92,89,"H",1,"Hofstra","Rider"
"110843",1352,1393,2010,9,100,60,"H",0,"Syracuse","Robert Morris"
"110863",1352,1346,2010,110,87,79,"A",0,"Quinnipiac","Robert Morris"
"110918",1352,1182,2010,40,59,54,"H",0,"Duquesne","Robert Morris"
"110939",1352,1254,2010,66,74,64,"H",0,"LIU Brooklyn","Robert Morris"
"110984",1352,1336,2010,14,80,61,"H",0,"Penn St","Robert Morris"
"111015",1352,1291,2010,117,63,61,"H",0,"Mt St Mary's","Robert Morris"
"111074",1352,1178,2010,18,71,59,"N",0,"Detroit","Robert Morris"
"111139",1352,1111,2010,47,65,52,"A",0,"Appalachian St","Robert Morris"
"111145",1352,1245,2010,50,71,57,"A",0,"Kent","Robert Morris"
"111200",1352,1107,2010,20,71,66,"H",0,"SUNY Albany","Robert Morris"
"111207",1352,1338,2010,98,77,53,"H",0,"Pittsburgh","Robert Morris"
"111277",1353,1153,2010,127,69,68,"N",0,"Cincinnati","Rutgers"
"111293",1353,1371,2010,122,85,74,"A",0,"Seton Hall","Rutgers"
"111298",1353,1338,2010,124,83,54,"H",0,"Pittsburgh","Rutgers"
"111347",1353,1153,2010,61,65,58,"A",0,"Cincinnati","Rutgers"
"111394",1353,1371,2010,113,76,70,"H",0,"Seton Hall","Rutgers"
"111415",1353,1257,2010,96,76,60,"H",0,"Louisville","Rutgers"
"111443",1353,1163,2010,110,76,58,"A",0,"Connecticut","Rutgers"
"111458",1353,1344,2010,68,94,81,"H",0,"Providence","Rutgers"
